,rich,no_dde,specific,joint,joint_valid,without_weak_edge_filter,without_emerging_trend,without_quality_extension,without_hot_exit_protection,without_all
2024-07-24,130024.46162719898,130472.30574053328,130472.30574053328,130472.30574053328,206837.8022142259,206837.8022142259,206837.8022142259,206837.8022142259,206837.8022142259,206837.8022142259
2024-07-25,126262.45892067127,126698.90302580397,126698.90302580397,126698.90302580397,200852.79790838636,200852.79790838636,200852.79790838636,200852.79790838636,200852.79790838636,200852.79790838636
2024-07-26,124405.3663538518,124838.67016884012,124838.67016884012,124838.67016884012,198383.34876341268,198383.34876341268,198383.34876341268,198383.34876341268,198383.34876341268,198383.34876341268
2024-07-29,124882.17899793436,125317.49254968295,125317.49254968295,125317.49254968295,199181.9559842198,199181.9559842198,199181.9559842198,199181.9559842198,199181.9559842198,199181.9559842198
2024-07-30,123696.5086813873,124124.72992218264,124124.72992218264,124124.72992218264,196869.19943162485,196869.19943162485,196869.19943162485,196869.19943162485,196869.19943162485,196869.19943162485
2024-07-31,123526.11076699675,128972.8768518687,128972.8768518687,128972.8768518687,204416.35047934944,204416.35047934944,204416.35047934944,204416.35047934944,204416.35047934944,204416.35047934944
2024-08-01,123719.70827447355,129736.87612326152,129736.87612326152,129736.87612326152,205626.84932492668,205626.84932492668,205626.84932492668,205626.84932492668,205626.84932492668,205626.84932492668
2024-08-02,123042.11122857512,126069.67779905803,126069.67779905803,126069.67779905803,199816.45198009902,199816.45198009902,199816.45198009902,199816.45198009902,199816.45198009902,199816.45198009902
2024-08-05,121977.30762826384,120568.87575895793,120568.87575895793,120568.87575895793,191100.8487477153,191100.8487477153,191100.8487477153,191100.8487477153,191100.8487477153,191100.8487477153
2024-08-06,120815.71104394375,122066.3654457623,122066.3654457623,122066.3654457623,193473.50747268478,193473.50747268478,193473.50747268478,193473.50747268478,193473.50747268478,193473.50747268478
2024-08-07,121009.30855142057,122070.15914439244,122070.15914439244,122070.15914439244,193479.5089795341,193479.5089795341,193479.5089795341,193479.5089795341,193479.5089795341,193479.5089795341
2024-08-08,120634.54493050986,122073.95284302258,122073.95284302258,122073.95284302258,193485.5104863834,193485.5104863834,193485.5104863834,193485.5104863834,193485.5104863834,193485.5104863834
2024-08-09,120638.27643735918,122077.74654165271,122077.74654165271,122077.74654165271,193491.5119932327,193491.5119932327,193491.5119932327,193491.5119932327,193491.5119932327,193491.5119932327
2024-08-12,120651.87095790713,122091.56763754312,122091.56763754312,122091.56763754312,193513.37651378065,193513.37651378065,193513.37651378065,193513.37651378065,193513.37651378065,193513.37651378065
2024-08-13,120655.60246475645,122095.36133617326,122095.36133617326,122095.36133617326,193519.37802062996,193519.37802062996,193519.37802062996,193519.37802062996,193519.37802062996,193519.37802062996
2024-08-14,120659.33397160577,122099.15503480339,122099.15503480339,122099.15503480339,193525.37952747926,193525.37952747926,193525.37952747926,193525.37952747926,193525.37952747926,193525.37952747926
2024-08-15,120663.06547845509,122102.94873343353,122102.94873343353,122102.94873343353,193531.38103432857,193531.38103432857,193531.38103432857,193531.38103432857,193531.38103432857,193531.38103432857
2024-08-16,120666.7969853044,122106.74243206366,122106.74243206366,122106.74243206366,193537.38254117788,193537.38254117788,193537.38254117788,193537.38254117788,193537.38254117788,193537.38254117788
2024-08-19,120740.51085806405,122181.23191534578,122181.23191534578,122181.23191534578,193655.60273581854,193655.60273581854,193655.60273581854,193655.60273581854,193655.60273581854,193655.60273581854
2024-08-20,120740.51085806405,122181.23191534578,122181.23191534578,122181.23191534578,193655.60273581854,193655.60273581854,193655.60273581854,193655.60273581854,193655.60273581854,193655.60273581854
2024-08-21,121266.11453390634,122711.6356247574,122711.6356247574,122711.6356247574,194498.008627237,194498.008627237,194498.008627237,194498.008627237,194498.008627237,194498.008627237
2024-08-22,120959.5054278425,122402.22643553316,122402.22643553316,122402.22643553316,194006.59403258673,194006.59403258673,194006.59403258673,194006.59403258673,194006.59403258673,194006.59403258673
2024-08-23,120543.41470099008,121982.33579336702,121982.33579336702,121982.33579336702,193339.70889502874,193339.70889502874,193339.70889502874,193339.70889502874,193339.70889502874,193339.70889502874
2024-08-26,121288.0129466108,122733.73402296602,122733.73402296602,122733.73402296602,194533.1060832154,194533.1060832154,194533.1060832154,194533.1060832154,194533.1060832154,194533.1060832154
2024-08-27,121200.40885305917,122645.32989203035,122645.32989203035,122645.32989203035,194392.69952231756,194392.69952231756,194392.69952231756,194392.69952231756,194392.69952231756,194392.69952231756
2024-08-28,121069.0079340986,122512.72896467744,122512.72896467744,122512.72896467744,194182.09804946295,194182.09804946295,194182.09804946295,194182.09804946295,194182.09804946295,194182.09804946295
2024-08-29,121222.30726576364,122667.42829023897,122667.42829023897,122667.42829023897,194427.79697829596,194427.79697829596,194427.79697829596,194427.79697829596,194427.79697829596,194427.79697829596
2024-08-30,120937.60701513803,122380.12803732454,122380.12803732454,122380.12803732454,193971.49657660833,193971.49657660833,193971.49657660833,193971.49657660833,193971.49657660833,193971.49657660833
2024-09-02,120258.71445036447,121695.03554045259,121695.03554045259,121695.03554045259,192883.40849334112,192883.40849334112,192883.40849334112,192883.40849334112,192883.40849334112,192883.40849334112
2024-09-03,120477.70902014291,121916.03006063997,121916.03006063997,121916.03006063997,193234.3997901093,193234.3997901093,193234.3997901093,193234.3997901093,193234.3997901093,193234.3997901093
2024-09-04,119645.50668097055,121076.2277001053,121076.2277001053,121076.2277001053,191900.59604102484,191900.59604102484,191900.59604102484,191900.59604102484,191900.59604102484,191900.59604102484
2024-09-05,120499.60743284738,121938.12845884859,121938.12845884859,121938.12845884859,193269.4972460877,193269.4972460877,193269.4972460877,193269.4972460877,193269.4972460877,193269.4972460877
2024-09-06,120828.11495161569,122269.63604628145,122269.63604628145,122269.63604628145,193796.00929671637,193796.00929671637,193796.00929671637,193796.00929671637,193796.00929671637,193796.00929671637
2024-09-09,119952.11578703439,121385.63688932954,121385.63688932954,121385.63688932954,192392.0106356751,192392.0106356751,192392.0106356751,192392.0106356751,192392.0106356751,192392.0106356751
2024-09-10,120740.51085806405,122181.23191534578,122181.23191534578,122181.23191534578,193655.60273581854,193655.60273581854,193655.60273581854,193655.60273581854,193655.60273581854,193655.60273581854
2024-09-11,121375.60659742868,122822.12761580049,122822.12761580049,122822.12761580049,194673.49590712896,194673.49590712896,194673.49590712896,194673.49590712896,194673.49590712896,194673.49590712896
2024-09-12,121134.71361494577,122579.0346974045,122579.0346974045,122579.0346974045,194287.40715438238,194287.40715438238,194287.40715438238,194287.40715438238,194287.40715438238,194287.40715438238
2024-09-13,122886.71194410836,124347.0330113083,124347.0330113083,124347.0330113083,197095.4044764649,197095.4044764649,197095.4044764649,197095.4044764649,197095.4044764649,197095.4044764649
2024-09-18,122842.91511869943,124302.83621489107,124302.83621489107,124302.83621489107,197025.2095645081,197025.2095645081,197025.2095645081,197025.2095645081,197025.2095645081,197025.2095645081
2024-09-19,122645.80851889169,124103.92955481111,124103.92955481111,124103.92955481111,196709.29898673407,196709.29898673407,196709.29898673407,196709.29898673407,196709.29898673407,196709.29898673407
2024-09-20,124025.5129466108,125496.23402296602,125496.23402296602,125496.23402296602,198920.6060832154,198920.6060832154,198920.6060832154,198920.6060832154,198920.6060832154,198920.6060832154
2024-09-23,125076.70985556161,126557.03090368806,126557.03090368806,126557.03090368806,200605.40112906805,200605.40112906805,200605.40112906805,200605.40112906805,200605.40112906805,200605.40112906805
2024-09-24,124770.11119223153,126247.63225256502,126247.63225256502,126247.63225256502,200114.00327140203,200114.00327140203,200114.00327140203,200114.00327140203,200114.00327140203,200114.00327140203
2024-09-25,125711.80559492623,126323.69449583221,126323.69449583221,126323.69449583221,200429.4736587516,200429.4736587516,200429.4736587516,200429.4736587516,200429.4736587516,200429.4736587516
2024-09-26,127857.35671839272,129622.4086946829,129622.4086946829,129622.4086946829,203730.48895349272,203730.48895349272,203730.48895349272,203730.48895349272,203730.48895349272,203730.48895349272
2024-09-27,132120.69262147535,136332.92994384363,136332.92994384363,136332.92994384363,210443.31129854385,210443.31129854385,210443.31129854385,210443.31129854385,210443.31129854385,210443.31129854385
2024-09-30,137539.53034967603,144439.1626969519,144439.1626969519,144439.1626969519,218557.9273393234,218557.9273393234,218557.9273393234,218557.9273393234,218557.9273393234,218557.9273393234
2024-10-08,143515.39495919918,153366.69604744704,153366.69604744704,153366.69604744704,227509.04945694178,227509.04945694178,227509.04945694178,227509.04945694178,227509.04945694178,227509.04945694178
2024-10-09,150063.91677549283,163169.40083683864,163169.40083683864,163169.40083683864,237314.0553422238,237314.0553422238,237314.0553422238,237314.0553422238,237314.0553422238,237314.0553422238
2024-10-10,140962.96645856107,151054.9356222735,151054.9356222735,151054.9356222735,225201.8912235491,225201.8912235491,225201.8912235491,225201.8912235491,225201.8912235491,225201.8912235491
2024-10-11,141910.3457603361,151813.33163538232,151813.33163538232,151813.33163538232,225962.5883325483,225962.5883325483,225962.5883325483,225962.5883325483,225962.5883325483,225962.5883325483
2024-10-14,152394.93390306542,163446.0807141711,163446.0807141711,163446.0807141711,239430.15655874723,239430.15655874723,239430.15655874723,239430.15655874723,239430.15655874723,239430.15655874723
2024-10-15,149127.3342369468,159940.48107237119,159940.48107237119,159940.48107237119,234632.3778823987,234632.3778823987,234632.3778823987,234632.3778823987,234632.3778823987,234632.3778823987
2024-10-16,150877.846479264,161818.49420637387,161818.49420637387,161818.49420637387,237919.84658360167,237919.84658360167,237919.84658360167,237919.84658360167,237919.84658360167,237919.84658360167
2024-10-17,152044.84536632607,163070.49301237363,163070.49301237363,163070.49301237363,239760.84482788725,239760.84482788725,239760.84482788725,239760.84482788725,239760.84482788725,239760.84482788725
2024-10-18,163481.4372418792,175340.08429617184,175340.08429617184,175340.08429617184,257802.632011172,257802.632011172,257802.632011172,257802.632011172,257802.632011172,257802.632011172
2024-10-21,167682.63879999227,179847.28596777216,179847.28596777216,179847.28596777216,264430.23446917214,264430.23446917214,264430.23446917214,264430.23446917214,264430.23446917214,264430.23446917214
2024-10-22,161147.43946775506,172836.08668417233,172836.08668417233,172836.08668417233,254120.63552260085,254120.63552260085,254120.63552260085,254120.63552260085,254120.63552260085,254120.63552260085
2024-10-23,158580.04469856332,170081.69229597348,170081.69229597348,170081.69229597348,250070.4437744586,250070.4437744586,250070.4437744586,250070.4437744586,250070.4437744586,250070.4437744586
2024-10-24,156596.13546117852,167953.28238577145,167953.28238577145,167953.28238577145,246940.72920202895,246940.72920202895,246940.72920202895,246940.72920202895,246940.72920202895,246940.72920202895
2024-10-25,157763.13434824062,169205.28119177124,169205.28119177124,169205.28119177124,248781.72744631456,248781.72744631456,248781.72744631456,248781.72744631456,248781.72744631456,248781.72744631456
2024-10-28,161147.43946775506,172836.08668417233,172836.08668417233,172836.08668417233,254120.63552260085,254120.63552260085,254120.63552260085,254120.63552260085,254120.63552260085,254120.63552260085
2024-10-29,160097.14603408883,171709.29372877377,171709.29372877377,171709.29372877377,252463.7458813159,252463.7458813159,252463.7458813159,252463.7458813159,252463.7458813159,252463.7458813159
2024-10-30,163598.14269527505,175465.29014677304,175465.29014677304,175465.29014677304,257986.74061417265,257986.74061417265,257986.74061417265,257986.74061417265,257986.74061417265,257986.74061417265
2024-10-31,169199.74013551782,181474.88740057248,181474.88740057248,181474.88740057248,266823.5365760295,266823.5365760295,266823.5365760295,266823.5365760295,266823.5365760295,266823.5365760295
2024-11-01,156829.5463679702,168203.69408697385,168203.69408697385,168203.69408697385,247308.94640803023,247308.94640803023,247308.94640803023,247308.94640803023,247308.94640803023,247308.94640803023
2024-11-04,163248.0402468116,175089.6875199725,175089.6875199725,175089.6875199725,257434.43675160094,257434.43675160094,257434.43675160094,257434.43675160094,257434.43675160094,257434.43675160094
2024-11-05,179469.33312400887,192492.47987837094,192492.47987837094,192492.47987837094,283024.3255150287,283024.3255150287,283024.3255150287,283024.3255150287,283024.3255150287,283024.3255150287
2024-11-06,177485.43779834817,190364.08489317197,190364.08489317197,190364.08489317197,279894.6328890292,279894.6328890292,279894.6328890292,279894.6328890292,279894.6328890292,279894.6328890292
2024-11-07,191722.83534988473,205638.48226637143,205638.48226637143,205638.48226637143,302354.8290264575,302354.8290264575,302354.8290264575,302354.8290264575,302354.8290264575,302354.8290264575
2024-11-08,186821.44280656884,200380.09026617307,200380.09026617307,200380.09026617307,294622.6407897441,294622.6407897441,294622.6407897441,294622.6407897441,294622.6407897441,294622.6407897441
2024-11-11,192189.643251744,206139.29074377316,206139.29074377316,206139.29074377316,303091.24149202986,303091.24149202986,303091.24149202986,303091.24149202986,303091.24149202986,303091.24149202986
2024-11-12,191956.2462566764,205888.8939675738,205888.8939675738,205888.8939675738,302723.0462324587,302723.0462324587,302723.0462324587,302723.0462324587,302723.0462324587,302723.0462324587
2024-11-13,190322.43946775506,204136.08668417233,204136.08668417233,204136.08668417233,300145.63552260085,300145.63552260085,300145.63552260085,300145.63552260085,300145.63552260085,300145.63552260085
2024-11-14,185304.3414710433,198752.48883337274,198752.48883337274,198752.48883337274,292229.33868288674,292229.33868288674,292229.33868288674,292229.33868288674,292229.33868288674,292229.33868288674
2024-11-15,175968.33646282268,188736.4834603717,188736.4834603717,188736.4834603717,277501.330782172,277501.330782172,277501.330782172,277501.330782172,277501.330782172,277501.330782172
2024-11-18,167215.8448098571,179346.4924153735,179346.4924153735,179346.4924153735,263693.84395003004,263693.84395003004,263693.84395003004,263693.84395003004,263693.84395003004,263693.84395003004
2024-11-19,174918.0430291564,179577.6698931338,179577.6698931338,179577.6698931338,264033.7782444044,264033.7782444044,264033.7782444044,264033.7782444044,264033.7782444044,264033.7782444044
2024-11-20,176551.8359063537,179583.23605751735,179583.23605751735,179583.23605751735,264041.9875594729,264041.9875594729,264041.9875594729,264041.9875594729,264041.9875594729,264041.9875594729
2024-11-21,179235.93612894128,179588.8022219009,179588.8022219009,179588.8022219009,264050.1968745414,264050.1968745414,264050.1968745414,264050.1968745414,264050.1968745414,264050.1968745414
2024-11-22,172000.54581150124,179594.36838628445,179594.36838628445,179594.36838628445,264058.4061896099,264058.4061896099,264058.4061896099,264058.4061896099,264058.4061896099,264058.4061896099
2024-11-25,170483.44447597576,179614.64687943514,179614.64687943514,179614.64687943514,264088.31413481536,264088.31413481536,264088.31413481536,264088.31413481536,264088.31413481536,264088.31413481536
2024-11-26,168266.13824352334,179620.2130438187,179620.2130438187,179620.2130438187,264096.52344988385,264096.52344988385,264096.52344988385,264096.52344988385,264096.52344988385,264096.52344988385
2024-11-27,176201.73345789022,179625.77920820224,179625.77920820224,179625.77920820224,264104.73276495235,264104.73276495235,264104.73276495235,264104.73276495235,264104.73276495235,264104.73276495235
2024-11-28,175151.44002422402,179631.34537258578,179631.34537258578,179631.34537258578,264112.94208002085,264112.94208002085,264112.94208002085,264112.94208002085,264112.94208002085,264112.94208002085
2024-11-29,186704.737353173,179636.91153696933,179636.91153696933,179636.91153696933,264121.15139508934,264121.15139508934,264121.15139508934,264121.15139508934,264121.15139508934,264121.15139508934
2024-12-02,187521.63379177166,179657.19003012002,179657.19003012002,179657.19003012002,264151.0593402948,264151.0593402948,264151.0593402948,264151.0593402948,264151.0593402948,264151.0593402948
2024-12-03,188221.8386886985,179662.75619450357,179662.75619450357,179662.75619450357,264159.2686553633,264159.2686553633,264159.2686553633,264159.2686553633,264159.2686553633,264159.2686553633
2024-12-04,185304.3414710433,179668.32235888712,179668.32235888712,179668.32235888712,264167.4779704318,264167.4779704318,264167.4779704318,264167.4779704318,264167.4779704318,264167.4779704318
2024-12-05,190555.83646282268,179673.88852327067,179673.88852327067,179673.88852327067,264175.6872855003,264175.6872855003,264175.6872855003,264175.6872855003,264175.6872855003,264175.6872855003
2024-12-06,190205.73401435922,179679.45468765422,179679.45468765422,179679.45468765422,264183.8966005688,264183.8966005688,264183.8966005688,264183.8966005688,264183.8966005688,264183.8966005688
2024-12-09,186354.63490470956,179699.7331808049,179699.7331808049,179699.7331808049,264213.80454577424,264213.80454577424,264213.80454577424,264213.80454577424,264213.80454577424,264213.80454577424
2024-12-10,189738.94002422402,179705.29934518845,179705.29934518845,179705.29934518845,264222.01386084274,264222.01386084274,264222.01386084274,264222.01386084274,264222.01386084274,264222.01386084274
2024-12-11,187473.63184684952,179710.865509572,179710.865509572,179710.865509572,264230.22317591123,264230.22317591123,264230.22317591123,264230.22317591123,264230.22317591123,264230.22317591123
2024-12-12,187479.44677835636,179716.43167395555,179716.43167395555,179716.43167395555,264238.4324909797,264238.4324909797,264238.4324909797,264238.4324909797,264238.4324909797,264238.4324909797
2024-12-13,187485.2617098632,179721.9978383391,179721.9978383391,179721.9978383391,264246.6418060482,264246.6418060482,264246.6418060482,264246.6418060482,264246.6418060482,264246.6418060482
2024-12-16,187506.44650438376,179742.2763314898,179742.2763314898,179742.2763314898,264276.5497512537,264276.5497512537,264276.5497512537,264276.5497512537,264276.5497512537,264276.5497512537
2024-12-17,187512.2614358906,179747.84249587334,179747.84249587334,179747.84249587334,264284.7590663222,264284.7590663222,264284.7590663222,264284.7590663222,264284.7590663222,264284.7590663222
2024-12-18,187518.07636739744,179753.4086602569,179753.4086602569,179753.4086602569,264292.9683813907,264292.9683813907,264292.9683813907,264292.9683813907,264292.9683813907,264292.9683813907
2024-12-19,187523.8912989043,179758.97482464043,179758.97482464043,179758.97482464043,264301.17769645917,264301.17769645917,264301.17769645917,264301.17769645917,264301.17769645917,264301.17769645917
2024-12-20,187529.70623041113,179764.54098902398,179764.54098902398,179764.54098902398,264309.38701152767,264309.38701152767,264309.38701152767,264309.38701152767,264309.38701152767,264309.38701152767
2024-12-23,187550.89102493168,179784.81948217467,179784.81948217467,179784.81948217467,264339.2949567331,264339.2949567331,264339.2949567331,264339.2949567331,264339.2949567331,264339.2949567331
2024-12-24,187556.70595643853,179790.38564655822,179790.38564655822,179790.38564655822,264347.5042718016,264347.5042718016,264347.5042718016,264347.5042718016,264347.5042718016,264347.5042718016
2024-12-25,187562.52088794537,179795.95181094177,179795.95181094177,179795.95181094177,264355.7135868701,264355.7135868701,264355.7135868701,264355.7135868701,264355.7135868701,264355.7135868701
2024-12-26,187568.33581945222,179801.51797532532,179801.51797532532,179801.51797532532,264363.9229019386,264363.9229019386,264363.9229019386,264363.9229019386,264363.9229019386,264363.9229019386
2024-12-27,187574.15075095906,179807.08413970887,179807.08413970887,179807.08413970887,264372.1322170071,264372.1322170071,264372.1322170071,264372.1322170071,264372.1322170071,264372.1322170071
2024-12-30,187595.3355454796,179827.36263285956,179827.36263285956,179827.36263285956,264402.04016221256,264402.04016221256,264402.04016221256,264402.04016221256,264402.04016221256,264402.04016221256
2024-12-31,187601.15047698646,179832.9287972431,179832.9287972431,179832.9287972431,264410.24947728106,264410.24947728106,264410.24947728106,264410.24947728106,264410.24947728106,264410.24947728106
2025-01-02,187614.65034000017,179845.85112601024,179845.85112601024,179845.85112601024,264429.30810741807,264429.30810741807,264429.30810741807,264429.30810741807,264429.30810741807,264429.30810741807
2025-01-03,186177.5189536757,178468.82658926497,178468.82658926497,178468.82658926497,262404.42729689775,262404.42729689775,262404.42729689775,262404.42729689775,262404.42729689775,262404.42729689775
2025-01-06,187855.82043110795,180076.92800489912,180076.92800489912,180076.92800489912,264769.12937857804,264769.12937857804,264769.12937857804,264769.12937857804,264769.12937857804,264769.12937857804
2025-01-07,189017.71316706605,181190.22104469786,181190.22104469786,181190.22104469786,266406.2191436499,266406.2191436499,266406.2191436499,266406.2191436499,266406.2191436499,266406.2191436499
2025-01-08,190437.81796872086,182550.92564550886,182550.92564550886,182550.92564550886,268407.1259091109,268407.1259091109,268407.1259091109,268407.1259091109,268407.1259091109,268407.1259091109
2025-01-09,189146.8191999144,181313.926825204,181313.926825204,181313.926825204,266588.12764384446,266588.12764384446,266588.12764384446,266588.12764384446,266588.12764384446,266588.12764384446
2025-01-10,187984.91107403702,180200.61903921614,180200.61903921614,180200.61903921614,264951.0161946028,264951.0161946028,264951.0161946028,264951.0161946028,264951.0161946028,264951.0161946028
2025-01-13,185402.91353642408,177726.62139860637,177726.62139860637,177726.62139860637,261313.01966406996,261313.01966406996,261313.01966406996,261313.01966406996,261313.01966406996,261313.01966406996
2025-01-14,188372.21378266282,180571.72163454542,180571.72163454542,180571.72163454542,265496.7200110167,265496.7200110167,265496.7200110167,265496.7200110167,265496.7200110167,265496.7200110167
2025-01-15,189921.4092272467,182056.11726967344,182056.11726967344,182056.11726967344,267679.51359250245,267679.51359250245,267679.51359250245,267679.51359250245,267679.51359250245,267679.51359250245
2025-01-16,191728.81673752732,183787.92446581373,183787.92446581373,183787.92446581373,270226.1241743773,270226.1241743773,270226.1241743773,270226.1241743773,270226.1241743773,270226.1241743773
2025-01-17,190696.0146444983,182798.322460332,182798.322460332,182798.322460332,268770.9212253302,268770.9212253302,268770.9212253302,268770.9212253302,268770.9212253302,268770.9212253302
2025-01-20,189921.4092272467,182056.11726967344,182056.11726967344,182056.11726967344,267679.51359250245,267679.51359250245,267679.51359250245,267679.51359250245,267679.51359250245,267679.51359250245
2025-01-21,189921.4092272467,182056.11726967344,182056.11726967344,182056.11726967344,267679.51359250245,267679.51359250245,267679.51359250245,267679.51359250245,267679.51359250245,267679.51359250245
2025-01-22,186306.60959660477,178592.51762358198,178592.51762358198,178592.51762358198,262586.3141129225,262586.3141129225,262586.3141129225,262586.3141129225,262586.3141129225,262586.3141129225
2025-01-23,190954.21132027573,177631.9476290131,177631.9476290131,177631.9476290131,261173.38358068065,260711.26061808076,261173.38358068065,261173.38358068065,261173.38358068065,260711.26061808076
2025-01-24,191470.62006174988,174082.45920375825,174082.45920375825,174082.45920375825,255953.00060414863,261648.01254205423,255953.00060414863,255953.00060414863,255953.00060414863,261648.01254205423
2025-01-27,194052.6175993628,173749.62958256,173749.62958256,173749.62958256,255502.03891192406,259522.22583226877,255502.03891192406,255502.03891192406,255502.03891192406,259522.22583226877
2025-02-05,191083.3173531241,173433.21479717488,173433.21479717488,173433.21479717488,255031.39996935395,259049.80375699716,255031.39996935395,255031.39996935395,255031.39996935395,259049.80375699716
2025-02-06,191083.3173531241,173907.81811634297,173907.81811634297,173907.81811634297,255729.20484949616,259758.40871267038,255729.20484949616,255729.20484949616,255729.20484949616,259758.40871267038
2025-02-07,190437.81796872086,173386.37355526074,173386.37355526074,173386.37355526074,254965.4313935103,258983.83518115352,254965.4313935103,254965.4313935103,254965.4313935103,258983.83518115352
2025-02-10,189636.6184519359,173405.97232238404,173405.97232238404,173405.97232238404,254900.4329414346,258886.64220684482,254900.4329414346,254900.4329414346,254900.4329414346,258886.64220684482
2025-02-11,189642.49557522358,173411.35191142512,173411.35191142512,173411.35191142512,254908.33129759898,258894.66494657085,254908.33129759898,254908.33129759898,254908.33129759898,258894.66494657085
2025-02-12,189754.28772990542,173416.7315004662,173522.64653186037,173416.7315004662,254916.22965376335,258902.68768629688,254916.22965376335,254916.22965376335,254916.22965376335,258902.68768629688
2025-02-13,190224.5150258086,173422.1110895073,173992.37629351695,173422.1110895073,254924.12800992772,258910.7104260229,254924.12800992772,254924.12800992772,254924.12800992772,258910.7104260229
2025-02-14,197669.5141072206,173427.49067854838,180800.04743711674,173427.49067854838,254932.0263660921,258918.73316574894,254932.0263660921,254932.0263660921,254932.0263660921,258918.73316574894
2025-02-17,201659.5261568956,173447.08944567168,184449.5584584924,173447.08944567168,254960.80143458524,258947.961384927,254960.80143458524,254960.80143458524,254960.80143458524,258947.961384927
2025-02-18,202723.52831315322,173657.44585112942,185422.76043073856,173657.44585112942,255173.67660716627,259160.9609410697,255173.67660716627,254968.6997907496,255173.67660716627,258955.98412465304
2025-02-19,207511.5142340593,177395.96365039053,189802.14755313122,177395.96365039053,259091.2372761267,263078.64599359175,259091.2372761267,254976.59814691398,259091.2372761267,258964.00686437907
2025-02-20,208841.52882050796,178532.97612015906,191018.66089479649,178532.97612015906,260629.62856838928,264635.8399656123,260629.62856838928,254984.49650307835,260629.62856838928,258972.0296041051
2025-02-21,217353.51436089797,185809.7637588233,198804.2476691457,185809.7637588233,271253.6105210565,275423.0216410464,271253.6105210565,254992.39485924272,271253.6105210565,258980.05234383114
2025-02-24,213895.52717160506,182853.57471053305,195641.35938660824,182853.57471053305,266937.6265103601,271040.7378759688,266937.6265103601,255021.16992773587,266937.6265103601,259009.2805630092
2025-02-25,210437.52412747664,179897.37210814658,192478.4566022607,179897.37210814658,262621.6227109216,266658.43401816546,262621.6227109216,255029.09937979066,262621.6227109216,259017.33439862565
2025-02-26,218949.52552270217,187174.17330090704,200264.05787842,187174.17330090704,273245.6244523309,277445.6357863253,273245.6244523309,255037.02883184544,273245.6244523309,259025.3882342421
2025-02-27,219215.5220980577,187401.57037322226,200507.354746029,187401.57037322226,273577.62017796264,277782.73144629656,273577.62017796264,255044.95828390023,273577.62017796264,259033.44206985855
2025-02-28,209905.51512193008,179442.56440941992,191991.84836523258,179442.56440941992,261957.61147091613,265984.2226054972,261957.61147091613,255052.887735955,261957.61147091613,259041.495905475
2025-03-03,208309.5198149614,178078.1684214324,190532.05265776836,178078.1684214324,259965.61732838379,263961.62855294405,259965.61732838379,255081.7760921194,259965.61732838379,259070.8374123243
2025-03-04,209373.52197121902,178987.7702647895,191505.25463001453,178987.7702647895,261293.6200196527,265310.03128555475,261293.6200196527,255089.70554417418,261293.6200196527,259078.89124794074
2025-03-05,212565.5284399919,181716.57579486075,194424.86054675304,181716.57579486075,265277.62809345947,269355.23948338686,265277.62809345947,255097.63499622897,265277.62809345947,259086.9450835572
2025-03-06,215491.52247857375,184217.97069852057,197101.15509407246,184217.97069852057,268929.62065289245,273063.331928522,268929.62065289245,255105.56444828375,268929.62065289245,259094.99891917364
2025-03-07,214427.52032231612,183308.36885516348,196127.9531218263,183308.36885516348,267601.61796162353,271714.9291959113,267601.61796162353,255113.49390033854,267601.61796162353,259103.0527547901
2025-03-10,210171.52755212112,179669.97503583136,192235.15973465168,179669.97503583136,262289.6269852899,266321.3383581942,262289.6269852899,255142.38225650293,262289.6269852899,259132.3942616394
2025-03-11,210969.5172781877,180352.166252777,192965.05033747875,180352.166252777,263285.61416218505,267332.62533810793,263285.61416218505,255150.3117085577,263285.61416218505,259140.44809725584
2025-03-12,210969.5172781877,180352.166252777,192965.05033747875,180352.166252777,263285.61416218505,267332.62533810793,263285.61416218505,255158.2411606125,263285.61416218505,259148.50193287228
2025-03-13,208575.51639031692,178305.56549374762,190775.3495253774,178305.56549374762,260297.6130540155,264298.7242129153,260297.6130540155,255166.17061266728,260297.6130540155,259156.55576848873
2025-03-14,219215.5220980577,187401.57037322226,200507.354746029,187401.57037322226,273577.62017796264,277782.73144629656,273577.62017796264,255174.10006472206,273577.62017796264,259164.60960410518
2025-03-17,218151.51994180007,186491.96852986517,199534.15277378284,186491.96852986517,272249.6174866937,276434.32871368586,272249.6174866937,255202.98842088645,272249.6174866937,258255.58302966156
2025-03-18,223471.5148682527,191039.96419255438,204400.14813320362,191039.96419255438,278889.61115429626,283176.3222840136,278889.61115429626,255210.91787294124,278889.61115429626,258294.30305831984
2025-03-19,225599.51918076797,192859.16787926856,206346.55207769596,192859.16787926856,281545.6165368341,285873.127749235,281545.6165368341,255218.84732499602,281545.6165368341,258302.32579804587
2025-03-20,225599.51918076797,192859.16787926856,206346.55207769596,192859.16787926856,281545.6165368341,285873.127749235,281545.6165368341,255226.7767770508,281545.6165368341,258310.3485377719
2025-03-21,217619.526791089,186037.17438523474,199047.5590385648,186037.17438523474,271585.6260354303,275760.1373937434,271585.6260354303,249785.64198251188,271585.6260354303,252869.30703090422
2025-03-24,216555.52463483138,185127.57254187766,198074.35706631863,185127.57254187766,270257.6233441614,274411.7346611327,270257.6233441614,254619.80924824323,270257.6233441614,257758.98207718696
