,frozen_baseline,old_signal_raw_execution,economic_signal_raw_execution
2024-01-22,152355.14606730195,146009.82846923373,122796.2407728811
2024-01-23,150478.35158602445,144211.03375859756,121284.24521891074
2024-01-24,151260.35084025114,144960.53304381866,121914.24461809592
2024-01-25,150009.1483046219,143761.33061357043,120906.24257532555
2024-01-26,148445.14979616855,142262.33204312826,119646.2437769552
2024-01-29,148337.79916221494,142159.26229835622,119559.67278527508
2024-01-30,148031.54755038983,141864.35472315302,119311.42111575814
2024-01-31,148031.54755038983,141864.35472315302,119311.42111575814
2024-02-01,147235.9419862724,141101.1493856286,118669.41662585946
2024-02-02,147235.9419862724,141228.3553296899,118776.4216259739
2024-02-05,149357.5462858177,143263.55945414057,120488.42509544107
2024-02-06,150683.54502124555,144408.35229700556,121451.41907489511
2024-02-07,149357.5462858177,143263.55945414057,120488.42509544107
2024-02-08,148561.94072170026,142500.35411661616,119846.42060554239
2024-02-19,152009.5437566734,145680.35108393183,122521.41805446359
2024-02-20,152539.93692798383,146316.35047739497,123056.41754424783
2024-02-21,157048.34211272962,150513.94950693598,126587.41672790262
2024-02-22,157313.53869838483,150768.3462316369,126801.41397273751
2024-02-23,157843.94767684705,151404.36078852168,127336.42621791574
2024-02-26,153865.93566341168,147461.1584836816,124019.42427909585
2024-02-27,154131.1322490669,147842.74598902217,124340.41376865121
2024-02-28,153865.93566341168,147588.34926432124,124126.41652381631
2024-02-29,154131.1322490669,147842.74598902217,124340.41376865121
2024-03-01,154396.3446418739,147969.95193308347,124447.41876876568
2024-03-04,152805.13351363904,146570.7472020959,123270.41478908273
2024-03-05,152208.13168290112,146013.87271955592,122808.94466827333
2024-03-06,152332.10267911857,146063.81322049606,122783.93061481867
2024-03-07,149326.22394524177,143205.36480673304,120416.92973696144
2024-03-08,155689.7149588879,149308.86085160729,125545.42641364489
2024-03-11,156668.7169428881,150091.3601053571,126202.92578660401
2024-03-12,155200.22126100617,148839.35756810658,125150.92365466508
2024-03-13,155200.22126100617,148682.859582982,125019.42534767541
2024-03-14,153731.7255791243,147587.36435898297,124098.92936073693
2024-03-15,156668.7169428881,150247.85809048172,126334.4240935937
2024-03-18,160584.72487888893,154160.36368735784,129621.92879640016
2024-03-19,161074.2185767706,154316.86167248245,129753.42710338984
2024-03-20,160584.72487888893,154003.86570223325,129490.43048941049
2024-03-21,159116.21460877018,152438.85786660665,128175.42390548142
2024-03-22,158626.7209108885,152282.35988148203,128043.92559849174
2024-03-25,154221.219277006,147743.8623441076,124230.42766772662
2024-03-26,152263.21530900558,146022.3658514833,122783.93061481867
2024-03-27,148050.01110540118,142022.39862989477,119707.41202493905
2024-03-28,150602.04758183844,144531.27768856962,121837.6341091976
2024-03-29,155783.6444570292,149379.68326432188,125924.43880909537
2024-04-01,158831.65971772562,152231.68054444273,128328.43651646232
2024-04-02,160508.04721848856,153800.26884896238,129650.62665814017
2024-04-03,165994.44925324808,158933.8707528778,133977.8282629833
2024-04-08,165537.24605576883,158506.06776101072,133617.22574108694
2024-04-09,166146.8563749064,159076.4774165817,134098.0338799343
2024-04-10,167213.6517240275,160074.67306477507,134939.4302117214
2024-04-11,166756.44852654825,159646.870072908,134578.82768982503
2024-04-12,168432.85419480692,161215.47537667234,135901.0321604595
2024-04-15,168280.4470731486,161072.86871296843,135780.8265435085
2024-04-16,160812.84329430948,154085.48217637022,129891.03789204215
2024-04-17,163431.25903343654,156467.34241211775,131898.52271631168
2024-04-18,164786.25774120784,157765.3411742485,132992.52167299198
2024-04-19,164515.26123022533,157505.7445164955,132773.72448995517
2024-04-22,163160.26252245402,156337.53634655837,131789.11760404514
2024-04-23,163160.26252245402,156207.73028099898,131679.7124917786
2024-04-24,162618.269500489,155688.536965493,131242.118125705
2024-04-25,162369.41974734544,155412.5679902954,130365.4832090613
2024-04-26,163429.07920437737,156309.75529874853,130365.4832090613
2024-04-29,163534.75544686185,156390.8426658576,128598.37130521203
2024-04-30,165253.54960198712,157854.31214913013,128074.57024370097
2024-05-06,168386.73247960882,160533.59555309737,138550.56805823708
2024-05-07,171822.4115860098,163474.9776761086,136193.46718405152
2024-05-08,170112.7500083256,162075.63011742543,134360.17517660523
2024-05-09,174861.9527842808,166000.2324113936,136717.2760507908
2024-05-10,182062.3422648716,171950.43881035756,136979.1726789322
2024-05-13,190335.14533303262,178786.82625390004,139074.37692497636
2024-05-14,183441.15190766336,173089.83168698262,140645.77230428124
2024-05-15,182828.34153435708,172583.43820668172,139860.06680940057
2024-05-16,183900.75512192727,173469.63434315633,141169.56556056405
2024-05-17,185892.35687516214,175115.43579197835,142740.9765503254
2024-05-20,188037.1475245762,176887.82806492757,143526.6664347496
2024-05-21,185432.75366089825,174735.63313580464,138288.67143009568
2024-05-22,185279.54650185586,174609.0272197814,139074.37692497636
2024-05-23,184666.75439141275,174102.6337394805,136455.3794226494
2024-05-24,182675.15263817788,172456.83229065847,132264.97093056107
2024-05-27,187730.75146935464,176634.63132477712,134883.96843288804
2024-05-28,190641.54138825418,179040.03808594655,134622.07180474664
2024-05-29,188803.14679406167,177520.82746125173,132003.07430241967
2024-05-30,183747.5479628849,173343.02842713307,130540.03920073203
2024-05-31,184360.34007332803,173849.43699933,131121.03864664724
2024-06-03,185892.35687516214,175115.43579197835,129319.93066782645
2024-06-04,184973.1504466343,174355.83047963097,128671.69500222162
2024-06-05,182368.75658295632,172203.635550508,128143.6874948974
2024-06-06,184053.94401810647,173596.24025917958,129919.68465676263
2024-06-07,184513.5472323704,173976.02782345723,129943.69436135248
2024-06-11,178385.5530764866,168912.03265286397,126055.69005837396
2024-06-12,177352.99655121728,167969.97517874363,126775.69509377435
2024-06-13,178276.83630158516,168932.2446939906,126130.4606201189
2024-06-14,177684.30107225073,168476.4367059484,125734.45785064869
2024-06-17,178504.31984056128,169253.95450151115,125074.45848007372
2024-06-18,180800.30983079565,171430.94501054435,125668.45476646595
2024-06-19,180800.30983079565,171430.94501054435,125800.46093483141
2024-06-20,181784.31671250952,172363.95153558403,126922.45829124622
2024-06-21,179488.30717195166,170186.9424895063,126460.46030540636
2024-06-24,178832.3156176914,169564.95049750953,126196.45583648853
2024-06-25,176700.31374086035,167543.44871795326,125998.45445175342
2024-06-26,179488.30717195166,170186.9424895063,127714.45596237354
2024-06-27,179324.31905854834,170031.45376002937,128704.45501823597
2024-06-28,181620.3090487827,172208.44426906257,130222.45514412099
2024-07-01,181292.3132716526,171897.4482730642,129958.45854301623
2024-07-02,181620.3090487827,172208.44426906257,130222.45514412099
2024-07-03,185556.3170253147,175940.45183217674,132070.45495529345
2024-07-04,186212.30857957495,176562.4438241735,130618.45791359118
2024-07-05,187688.31890214572,177961.95361173298,131674.46005363634
2024-07-08,189492.3054515232,179672.44085824638,132070.45495529345
2024-07-09,190312.30466951025,180449.9401167646,131872.46143837145
2024-07-10,188836.31389726294,179050.44886624962,131146.45898361376
2024-07-11,191132.30388749728,181227.4393752828,132400.45464058092
2024-07-12,184080.3067027439,174540.94204461723,130420.45652885608
2024-07-15,189328.31733811987,179516.95212876945,133720.45338173083
2024-07-16,189000.30201066626,179205.93759572654,133984.46571846178
2024-07-17,187032.307797562,177339.94308269172,135634.45627708605
2024-07-18,183916.31858934058,174385.4533151403,133918.45476646593
2024-07-19,181128.30560792578,171741.94100654274,130750.45621414356
2024-07-22,180800.30983079565,171430.94501054435,129232.45608825854
2024-07-23,182369.2442085933,172918.6341805777,131014.4606830614
2024-07-24,180990.74552323335,171612.1354265532,130024.46162719898
2024-07-25,175752.44175459855,166647.43185475678,126262.45892067127
2024-07-26,173488.68161408178,164459.03867770516,124405.3663538518
2024-07-29,174179.55937482635,165110.8328617621,124882.17899793436
2024-07-30,172331.8047748796,163314.87350603228,123696.5086813873
2024-07-31,171792.196388854,162913.631718356,123526.11076699675
2024-08-01,172061.3929230108,163168.82843275723,123719.70827447355
2024-08-02,171253.78727497003,162275.6323268002,123042.11122857512
2024-08-05,169638.59202445886,160872.02758093533,121977.30762826384
2024-08-06,168023.3967739477,159340.8320834225,120815.71104394375
2024-08-07,168292.5933081045,159596.02879782376,121009.30855142057
2024-08-08,167771.4860418382,159102.02220662328,120634.54493050986
2024-08-09,167776.6790555368,159106.96645319863,120638.27643735918
2024-08-12,167795.5980966327,159124.97919292466,120651.87095790713
2024-08-13,167800.7911103313,159129.9234395,120655.60246475645
2024-08-14,167805.98412402993,159134.86768607536,120659.33397160577
2024-08-15,167811.17713772855,159139.81193265071,120663.06547845509
2024-08-16,167816.37015142717,159144.75617922607,120666.7969853044
2024-08-19,167918.7425398854,159241.82998487432,120740.51085806405
2024-08-20,167918.7425398854,159241.82998487432,120740.51085806405
2024-08-21,168648.34764242446,159933.0348188587,121266.11453390634
2024-08-22,168222.7350020436,159529.82284376104,120959.5054278425
2024-08-23,167645.14787435805,158982.63503858526,120543.41470099008
2024-08-26,168678.74543905532,159961.83273145635,121288.0129466108
2024-08-27,168557.13975668227,159846.62734815557,121200.40885305917
2024-08-28,168374.7384810475,159673.82613965948,121069.0079340986
2024-08-29,168587.53755331313,159875.42526075323,121222.30726576364
2024-08-30,168192.33720541274,159501.02493116338,120937.60701513803
2024-09-02,167249.94752645766,158608.2347089954,120258.71445036447
2024-09-03,167553.93998861586,158896.22756788213,120477.70902014291
2024-09-04,166398.73674154555,157801.82449171026,119645.50668097055
2024-09-05,167584.33778524672,158925.0254804798,120499.60743284738
2024-09-06,168040.34822225844,159357.0353681751,120828.11495161569
2024-09-09,166824.3493819264,158205.0364668079,119952.11578703439
2024-09-10,167918.7425398854,159241.82998487432,120740.51085806405
2024-09-11,168800.33662557876,160077.02438184698,121375.60659742868
2024-09-12,168465.9463667897,159760.2336103626,121134.71361494577
2024-09-13,170897.94404745376,162064.23141309698,122886.71194410836
2024-09-18,170837.14845419204,162006.63558790166,122842.91511869943
2024-09-19,170563.53929281508,161747.42690870244,122645.80851889169
2024-09-20,172478.74543905532,163561.83273145635,124025.5129466108
2024-09-23,173937.94114828383,164944.22866651494,125076.70985556161
2024-09-24,173512.34300375258,164541.03042432744,124770.11119223153
2024-09-25,174819.5352339772,165779.4230634876,125711.80559492623
2024-09-26,177089.6691795585,168003.37565099506,127857.35671839272
2024-09-27,181303.61858238932,172267.9553896941,132120.69262147535
2024-09-30,186733.0074076725,177691.3246247441,137539.53034967603
2024-10-08,192729.99160695198,183679.93991919875,143515.39495919918
2024-10-09,199340.23964892197,190229.70557110882,150063.91677549283
2024-10-10,190254.11391439033,181129.99908979348,140962.96645856107
2024-10-11,191129.64459858226,182078.65332307538,141910.3457603361
2024-10-14,202226.9014767537,193043.2771293518,152394.93390306542
2024-10-15,198203.36164879688,188998.3563212472,149127.3342369468
2024-10-16,200805.03765240926,191260.68201363803,150877.846479264
2024-10-17,202359.03617039937,192740.68060220004,152044.84536632607
2024-10-18,217588.2253517272,207244.67029870272,163481.4372418792
2024-10-21,223182.62742654103,212572.67227471588,167682.63879999227
2024-10-22,214480.22831574696,204284.6731215787,161147.43946775506
2024-10-23,211061.43528119344,201028.67975533725,158580.04469856332
2024-10-24,208575.03024235982,198512.66804040194,156596.13546117852
2024-10-25,210129.02876034993,199992.66662896398,157763.13434824062
2024-10-28,214480.22831574696,204284.6731215787,161147.43946775506
2024-10-29,213237.02579633016,202952.68144906283,160097.14603408883
2024-10-30,217899.0213503005,207392.67721474887,163598.14269527505
2024-10-31,225358.23646680135,214496.6739684415,169199.74013551782
2024-11-01,208885.82624093312,198808.68187249423,156829.5463679702
2024-11-04,217277.4293531539,206948.6741095853,163248.0402468116
2024-11-05,239033.42713013905,227520.66507638217,179469.33312400887
2024-11-06,236236.22609273213,225004.67100442172,177485.43779834817
2024-11-07,255195.02283231038,243060.66789925814,191722.83534988473
2024-11-08,248668.23276177663,236844.67735589267,186821.44280656884
2024-11-11,255816.63335458058,243652.67792046786,192189.643251744
2024-11-12,255505.83735600728,243356.6817313504,191956.2462566764
2024-11-13,253330.22831574696,241284.6731215787,190322.43946775506
2024-11-14,246803.4382452132,234920.67566216705,185304.3414710433
2024-11-15,234371.43157616872,223080.66931069616,175968.33646282268
2024-11-18,222561.03542939443,211980.67989648104,167215.8448098571
2024-11-19,232817.4330581786,221748.67763818023,174918.0430291564
2024-11-20,234993.02357331532,223820.66860497714,176551.8359063537
2024-11-21,238722.63113156575,227224.66888726474,179235.93612894128
2024-11-22,229087.82549992818,218048.68116677523,172000.54581150124
2024-11-25,226912.23498479146,216124.67947304968,170483.44447597576
2024-11-26,224115.03394738454,213312.6715689969,168266.13824352334
2024-11-27,234682.22757474202,223376.66549981353,176201.73345789022
2024-11-28,233128.2290567519,222044.6738272977,175151.44002422402
2024-11-29,248668.23276177663,236696.67043984652,186704.737353173
2024-12-02,249600.62075749654,237732.665923245,187521.63379177166
2024-12-03,250533.02727834004,238620.6721335721,188221.8386886985
2024-12-04,246803.4382452132,234920.67566216705,185304.3414710433
2024-12-05,253641.02431432027,241580.66931069616,190555.83646282268
2024-12-06,253330.22831574696,241136.66620553256,190205.73401435922
2024-12-09,248046.62223950643,236252.66733468295,186354.63490470956
2024-12-10,252708.63631860036,240544.6738272977,189738.94002422402
2024-12-11,249536.70042981103,237671.78942068733,187473.63184684952
2024-12-12,249544.44330652335,237679.15914671472,187479.44677835636
2024-12-13,249552.18618323567,237686.5288727421,187485.2617098632
2024-12-16,249580.39481337267,237713.3780508243,187506.44650438376
2024-12-17,249588.137690085,237720.7477768517,187512.2614358906
2024-12-18,249595.8805667973,237728.1175028791,187518.07636739744
2024-12-19,249603.62344350963,237735.48722890648,187523.8912989043
2024-12-20,249611.36632022195,237742.85695493387,187529.70623041113
2024-12-23,249639.57495035895,237769.70613301606,187550.89102493168
2024-12-24,249647.31782707127,237777.07585904346,187556.70595643853
2024-12-25,249655.0607037836,237784.44558507085,187562.52088794537
2024-12-26,249662.8035804959,237791.81531109824,187568.33581945222
2024-12-27,249670.54645720823,237799.18503712563,187574.15075095906
2024-12-30,249698.75508734523,237826.03421520782,187595.3355454796
2024-12-31,249706.49796405755,237833.4039412352,187601.15047698646
2025-01-02,249724.4737174822,237850.51339329002,187614.65034000017
2025-01-03,247641.16587497873,236029.33147255366,186177.5189536757
2025-01-06,250044.9553952424,238156.13334480708,187855.82043110795
2025-01-07,251418.55817892237,239628.5241395611,189017.71316706605
2025-01-08,253478.9521203248,241428.13022438472,190437.81796872086
2025-01-09,251761.9537577836,239792.1317845959,189146.8191999144
2025-01-10,250044.9553952424,238319.7214872021,187984.91107403702
2025-01-13,246610.95867016,235047.72460762443,185402.91353642408
2025-01-14,250731.7670211999,238810.5249196667,188372.21378266282
2025-01-15,252792.16096260233,240773.71914688533,189921.4092272467
2025-01-16,255195.950482866,243064.12866417354,191728.81673752732
2025-01-17,253822.36816742105,241755.32601181453,190696.0146444983
2025-01-20,252792.16096260233,240773.71914688533,189921.4092272467
2025-01-21,252792.16096260233,240773.71914688533,189921.4092272467
2025-01-22,247984.56145383997,236192.91961494868,186306.60959660477
2025-01-23,254165.7637462823,242082.52179924434,190954.21132027573
2025-01-24,254852.55490400476,242736.93287674373,191470.62006174988
2025-01-27,258286.55162908716,246008.92975632136,194052.6175993628
2025-02-05,254165.7637462823,242246.12944427913,191083.3173531241
2025-02-06,254165.7637462823,242246.12944427913,191083.3173531241
2025-02-07,253478.9521203248,241428.13022438472,190437.81796872086
2025-02-10,252413.13834912964,240412.82239366422,189636.6184519359
2025-02-11,252420.9745135132,240420.28540736286,189642.49557522358
2025-02-12,252534.72570929094,240533.66345245566,189754.28772990542
2025-02-13,253006.91204629,241005.4766387698,190224.5150258086
2025-02-14,262900.0127498114,250430.14957473805,197669.5141072206
2025-02-17,268207.0287767851,255485.16484067967,201659.5261568956
2025-02-18,269622.2316447699,256833.16757247975,202723.52831315322
2025-02-19,275990.6129185164,262899.1497354322,207511.5142340593
2025-02-20,277759.63231958984,264584.16821525624,208841.52882050796
2025-02-21,289081.2130872214,275368.1498961263,217353.51436089797
2025-02-24,284481.830126425,270987.16612623265,213895.52717160506
2025-02-25,279882.42607750534,266606.1622695737,210437.52412747664
2025-02-26,291204.0279332602,277390.16403720906,218949.52552270217
2025-02-27,291557.82337822556,277727.15969846776,219215.5220980577
2025-02-28,279174.8140994513,265932.15086029103,209905.51512193008
2025-03-03,277052.0203415358,263910.15680597356,208309.5198149614
2025-03-04,278467.22320952057,265258.15953777364,209373.52197121902
2025-03-05,282712.8318134749,269302.1677331739,212565.5284399919
2025-03-06,286604.6238843405,273009.1601805501,215491.52247857375
2025-03-07,285189.42101635574,271661.15744875005,214427.52032231612
2025-03-10,279528.63063254,266269.166608315,210171.52755212112
2025-03-11,280590.01696743607,267280.1535920911,210969.5172781877
2025-03-12,280590.01696743607,267280.1535920911,210969.5172781877
2025-03-13,277405.81578650116,264247.15246723226,208575.51639031692
2025-03-14,291557.82337822556,277727.15969846776,219215.5220980577
2025-03-17,290142.6205102408,276379.1569666677,218151.51994180007
2025-03-18,297218.6137620413,283119.1505389028,223471.5148682527
2025-03-19,300049.01949801086,285815.15600250295,225599.51918076797
2025-03-20,300049.01949801086,285815.15600250295,225599.51918076797
2025-03-21,289435.02962031006,275705.1656441503,217619.526791089
2025-03-24,288019.8267523253,274357.1629123502,216555.52463483138
2025-03-25,283066.62725844025,269639.1633944326,212831.52501534743
2025-03-26,283774.218148371,270313.15471694997,213363.5181660585
2025-03-27,287848.602302502,273715.5385105921,213925.9004362059
2025-03-28,291821.1955898799,277665.7992758933,217771.23701763872
2025-03-31,294929.19062314404,280625.7945456687,220087.43331623796
2025-04-01,296777.19687161816,282385.80049659644,221464.63797283891
2025-04-02,295643.1789272822,281305.7834067527,220619.52460003618
2025-04-03,298373.1813305415,283905.78569557104,222654.02639103655
2025-04-07,289259.1810101069,275225.78539039526,215861.9261522365
2025-04-08,291275.195109228,277145.79881812964,217364.33665943865
2025-04-09,294929.19062314404,280625.7945456687,220087.43331623796
2025-04-10,301313.18854031933,286705.7925620261,224845.03176403765
2025-04-11,305891.1771648921,291065.7817282859,228256.7232866359
2025-04-14,308159.1930264033,293225.79683448706,229946.93510723833
2025-04-15,308075.1790874995,293145.7835593406,229884.3247194362
2025-04-16,315551.1779659785,300265.78249122534,235455.72388363603
2025-04-17,318155.18950162304,302745.79347755347,237396.3324804378
2025-04-18,318911.19478879345,303465.79851295386,237959.7364206386
2025-04-21,324833.18613706005,309105.79027320776,242373.02997303728
2025-04-22,335669.18181119335,319425.7861533347,250448.42674923662
2025-04-23,315425.18709836376,300145.7911887351,235361.83068943743
2025-04-24,318869.1778057612,303425.78233863745,237928.423764236
2025-04-25,316685.19591031445,301345.7995810691,236300.83725643877
2025-04-28,313955.19350705517,298745.79729225073,234266.3354654384
2025-04-29,316139.1954296626,300825.7991233054,235893.9368982387
2025-04-30,314207.1952694453,298985.7989707175,234454.13677883864
2025-05-06,320129.1866177119,304625.79073097144,238867.43033123735
2025-05-07,322607.18725858105,306985.791341323,240714.13080883745
2025-05-08,317819.19382748974,302425.7975974265,237145.93570423845
2025-05-09,316727.19286618603,301385.79668189917,236332.1349878383
2025-05-12,310217.18405423535,295185.7882895652,231480.62842083696
2025-05-13,303775.5126184026,289053.35045634664,226678.07341341177
2025-05-14,306394.22349987424,291544.66080843366,228631.78153161207
2025-05-15,304149.6301001111,289409.2670875684,226957.18645576635
2025-05-16,309387.0295649568,294391.8665784494,230864.5860565106
2025-05-19,310883.41029940045,295815.44825016416,231980.9716833035
2025-05-20,323228.72974334157,307560.1667481557,241191.28618959585
2025-05-21,328840.22439179814,312898.6616569654,245377.78219703832
2025-05-22,323602.8249269525,307916.0621660844,241470.38259629408
2025-05-23,324351.0152941743,308627.8530019418,242028.57540969053
2025-05-26,319113.61582932866,303645.25351106084,238121.17580894628
2025-05-27,326595.63099203503,310763.26793610014,243703.1871211926
2025-05-28,324772.4573201419,308836.807175336,243009.2299538551
2025-05-29,324323.9340023527,308616.68654864305,242965.6372281034
2025-05-30,326749.75096745585,310733.09370463365,242601.96442793653
2025-06-03,332409.95038910006,316120.29315417283,243639.1482108712
2025-06-04,332814.24518389796,316505.0882000255,243358.48986040952
2025-06-05,330388.4282187948,314196.2949890422,242816.46169364054
2025-06-06,331197.0419065485,315158.2940716075,242969.55059706763
2025-06-09,332409.95038910006,316120.29315417283,244041.26417576865
2025-06-10,334027.12956829165,317659.4962734508,248021.84942900733
2025-06-11,335240.0380508432,318813.88141100877,250624.56154763297
2025-06-12,336452.9465333948,319968.2894844341,251236.95366322593
2025-06-13,333622.83477349376,317467.0872825908,253074.14826094703
2025-06-16,337665.8309177885,321315.08361285203,254605.14976664976
2025-06-17,336857.2413281927,320545.4935211467,253227.3516687657
2025-06-18,340495.94267768954,323816.2858146953,253315.98759037929
2025-06-19,340091.64788289164,323431.49076884263,250249.5169210729
2025-06-20,343730.3492323885,327087.1010441112,246856.57568812752
2025-06-23,348177.6401714811,331127.4834293651,248838.77091813646
2025-06-24,348986.2297610769,332089.48251193046,255154.83494615633
2025-06-25,352624.93111057376,335552.68379633897,257049.32310199822
2025-06-26,356263.6324600706,339015.88508074754,257259.83293867196
2025-06-27,346560.43689413165,329588.30324595445,254944.32510948266
2025-06-30,346156.14209933375,329203.4852642345,270100.3307304391
2025-07-01,345233.4569865115,328325.59119303426,269889.8208937653
2025-07-02,345244.18506870326,328335.79064508906,266521.8391618737
2025-07-03,345254.91315089504,328345.99009714386,266311.32932519994
2025-07-04,344782.7793523553,327873.3137653227,272205.3287229546
2025-07-07,341589.6453735819,324982.2709248592,269468.8263139733
2025-07-08,355760.18402498704,338159.7803136542,276836.3443813332
2025-07-09,355760.18402498704,337881.46730868367,278941.3423738488
2025-07-10,356638.57271593553,338716.3731476499,277257.33896112524
2025-07-11,354003.3804647301,336768.28164069203,276204.83996486745
2025-07-14,355760.18402498704,338438.0601426795,269047.83173418127
2025-07-15,375084.9708310936,356805.8558961585,274495.03578006977
2025-07-16,372449.77857988817,354301.17155520467,271949.12053936406
2025-07-17,390017.78800409776,370720.87580172566,284551.5237986414
2025-07-18,387382.5957528923,368216.15828482655,282629.11035412236
2025-07-21,389139.3731347893,369885.9699627593,283910.71931713505
2025-07-22,387382.5957528923,367937.8784558013,282415.52583568974
2025-07-23,385625.79219263536,366546.3797828391,281347.5268542139
2025-07-24,386504.18088358385,367659.56545083073,282201.9158541529
2025-07-25,388260.9844438408,369051.0641237929,283269.9148356287
2025-07-28,396166.5873758171,376565.18349854497,289037.1297060816
2025-07-29,408464.18611925584,388532.07872120885,298221.9260393946
2025-07-30,408464.18611925584,387975.4858872129,297794.73153942503
2025-07-31,410220.9896795128,389645.2643892005,299076.31503933354
2025-08-01,401436.971878228,381852.8651854232,293095.51565044804
2025-08-04,402315.3867475365,382409.458019419,293522.7101504175
2025-08-05,404072.19030779344,384079.26969735173,294804.3191134302
2025-08-06,405828.9938680504,385749.08137528447,296085.9280764429
2025-08-07,404950.5789987419,384914.1755363181,295445.12359493657
2025-08-08,403193.77543848497,383522.6768633559,294377.12461346074
2025-08-11,413734.57062166673,393263.16757409123,301853.1174837916
2025-08-12,424275.3919832085,403281.9712897971,309542.7203356592
2025-08-13,447992.17460077745,426102.5760671332,327057.92400234623
2025-08-14,438329.79428690416,416918.6781903936,320009.12563198485
2025-08-15,442721.79009836656,421093.1742092803,323213.1225764124
2025-08-18,460289.77334421617,437791.15828482655,336029.11035412236
2025-08-19,468195.3762761925,445305.2776595786,341796.32522457524
2025-08-20,472587.3720876549,449201.4606734946,344786.71218746586
2025-08-21,471708.9833967064,448644.8678394988,344359.5176874964
2025-08-22,491033.79638117296,466734.38376395253,358243.5299097864
2025-08-25,515628.9938680504,490111.58137528447,376185.9280764429
2025-08-26,516507.3825589989,490946.48721425084,376826.73255794926
2025-08-27,520899.3783704613,495399.2630621627,380244.31402080937
2025-08-28,559549.0043393944,532134.8545691207,408439.5075022547
2025-08-29,566576.1662237023,538814.0681049062,413565.91789120116
2025-09-01,593806.5821401451,564139.3572231963,433003.509539303
2025-09-02,560427.3930303429,532691.4805790617,408866.72746532835
2025-09-03,567454.6072713707,539092.3811098769,413779.5278727381
2025-09-04,520020.9896795128,494564.3572231963,379603.509539303
2025-09-05,554278.5674802635,527125.4858872129,404594.73153942503
2025-09-08,536710.5842344139,509870.87580172566,391351.5237986414
2025-09-09,525291.3741819237,499017.1662470534,383021.1164652674
2025-09-10,545494.5758573387,518776.4606734946,398186.71218746586
2025-09-11,599955.4076902245,570540.2577540114,437916.3099467127
2025-09-12,590292.9750196312,561356.3598772719,430867.51157635136
2025-09-15,585900.9792081688,556903.5508534148,427449.904650387
2025-09-16,587657.8089467857,558851.6423603728,428945.0981318323
2025-09-17,591171.3637105797,561912.985887213,431294.7315394251
2025-09-18,598198.5779516075,568592.1662470534,436421.1164652674
2025-09-19,606104.1808835838,575827.9726168349,441974.7213541834
2025-09-22,624550.6051771019,593360.8625313475,455431.5136133997
2025-09-23,627185.7712499474,596143.8598772719,457567.51157635136
2025-09-24,628942.6009885643,597813.6715552047,458849.12053936406
2025-09-25,637726.5926114891,606440.9434220031,465470.69894665165
2025-09-26,614009.7838155602,583342.0588156417,447741.910761532
2025-09-29,628064.1599408959,596978.7657162383,458208.3160578577
2025-09-30,622793.775438485,591691.0508534148,454149.904650387
2025-10-09,629820.9896795128,598648.577394171,459489.9250208704
2025-10-10,608739.3993131493,578889.2497917846,444324.30383556767
2025-10-13,595563.3595220421,565809.168901129,434285.1185023157
2025-10-14,561305.7817212914,533804.6662470534,409721.1164652674
2025-10-15,577995.3762761925,549667.7776595786,421896.32522457524
2025-10-16,582387.3720876549,553285.6808444693,424673.12766903325
2025-10-17,557792.1746007774,529908.4832331373,406730.7295023767
2025-10-20,576238.5988942955,547997.9659816459,420614.71626156254
2025-10-21,612253.0064336632,581950.5933186248,446673.93724316044
2025-10-22,607860.9582654808,578054.3439528182,443683.4993540613
2025-10-23,596441.8005697106,567200.7007500364,435353.1429468957
2025-10-24,628942.6009885643,598091.9513842299,459062.7050577967
2025-10-27,661443.4014074181,628426.6423603728,482345.0981318323
2025-10-28,662321.7900983666,629539.894380255,483199.5380579798
2025-10-29,671984.1704122399,638723.7922569945,490248.3364283411
2025-10-30,650024.1913549278,618129.5588156417,474441.910761532
2025-10-31,618401.7796270226,588073.1476685241,451373.102205929
2025-11-03,616105.1716540195,585357.2396284094,447686.6873785142
2025-11-04,615828.0283038069,584973.4550028214,447638.5875739692
2025-11-05,615847.1522764097,584991.6150028214,447652.4874369829
2025-11-06,615866.2762490124,585009.7750028215,447666.3872999966
2025-11-07,615885.4002216152,585027.9660987118,447680.28716301033
2025-11-10,615955.0721394235,585094.2393863831,447730.92675205145
2025-11-11,615974.1961120262,585112.4304822735,447744.82661506516
2025-11-12,615993.320084629,585130.6215781638,447758.72647807887
2025-11-13,616012.4440572318,585148.8126740542,447772.6263410926
2025-11-14,616031.5991257249,585167.0037699445,447786.5262041063
2025-11-17,616101.3843312043,585233.2770576158,447837.1657931474
2025-11-18,616120.5393996974,585251.4681535062,447851.0656561611
2025-11-19,616139.6944681905,585269.6592493965,447864.9655191748
2025-11-20,616158.8495366836,585287.8503452869,447878.8653821885
2025-11-21,616178.0046051767,585306.0414411773,447892.76524520223
2025-11-24,616247.7898106562,585372.3147288485,447943.40483424335
2025-11-25,616266.9448791493,585390.5058247389,447957.30469725706
2025-11-26,616286.0999476424,585408.6969206292,447971.20456027077
2025-11-27,616305.2550161355,585426.8880165196,447985.1044232845
2025-11-28,616324.4100846286,585445.07911241,447999.0042862982
2025-12-01,616394.1952901081,585511.3524000812,448049.6438753393
2025-12-02,616413.3503586012,585529.5434959716,448063.5748342434
2025-12-03,616432.5054270943,585547.734591862,448077.5057931475
2025-12-04,616451.6604955874,585565.9256877523,448091.4367520516
